Reaction,Level 1: Baseline GEM_FVi,Level 1: Baseline GEM_FVR,Level 2: Single Enzyme_FVi,Level 2: Single Enzyme_FVR,Level 3a: + Isoenzymes_FVi,Level 3a: + Isoenzymes_FVR,Level 3b: + Complexes_FVi,Level 3b: + Complexes_FVR,Level 3c: + Promiscuous_FVi,Level 3c: + Promiscuous_FVR,Level 4: All Constraints_FVi,Level 4: All Constraints_FVR,Level 5: Post-Tuned_FVi,Level 5: Post-Tuned_FVR
VALabcpp,0.9999999999946385,18.65119999999608,0.0,0.0,0.8510630907507832,5.71425239748124e-10,0.0,0.0,0.9999994053693223,0.0001681715126753,0.9999999999994266,174.35785015919393,0.9999995027998255,0.0002011261367567
FEENTERR4,0.9999999999721235,3.587256804114415,0.0,0.0,0.5369307524300124,1.1595042323532001e-10,0.0,0.0,0.9999987501918964,8.00121832506349e-05,0.999999999997081,34.2583204976674,0.9999990291942575,0.0001030071192852
EX_chol_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPS,0.9999999999957108,23.313999999993776,0.0,0.0,0.8771923543660483,7.14281549685158e-10,0.0,0.0,0.999999708497186,0.0003430497615859,0.9999999999995413,217.947312698992,0.9999997368850732,0.0003800619557626
SCYSDS,0.9999998957717816,0.0009594329748093,0.0,0.0,0.9281786872339725,1.2923443633754e-09,0.0,0.0,0.9999980709390017,5.18385925502358e-05,0.9999976771376218,4.30502334751277e-05,0.9999994716105035,0.0001892542297709
FE3HOXR1,0.9999999999731957,3.730747076280713,0.0,0.0,0.580457762275756,1.3835502366207002e-10,0.0,0.0,0.9999989866044946,9.86780562175637e-05,0.9999999999971323,34.87159531263578,0.999999230024118,0.0001298740978006
XYLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSSA181,0.999999999956035,2.27453658536548,0.0,0.0,0.0,0.0,0.0,0.0,0.9999952649747474,2.11191115495223e-05,0.999999999995285,21.20849739030912,0.9999973028921985,3.70766530841732e-05
AKGt2rpp,-1.0000000000686282,1.4571249999996712,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000005449575795,0.0001835006214605,0.0,0.0,-1.0000003737560608,0.000267554289735
RNDR3b,0.9999999999837507,6.154081564143111,0.0,0.0,0.9671062509948617,2.9400912946827403e-09,0.0,0.0,0.9999967859783692,3.11135673882294e-05,0.9999999999978889,47.36926258623664,0.99999745849768,3.9346706497211e-05
DXPS,0.052631577832635675,0.00024862871028739995,-4.489565875120586e-09,2.232469981447438e-11,5.092915354302054e-09,2.5324900163048447e-11,-4.489565875120586e-09,2.232469981447438e-11,0.1079373386792956,2.99512924697e-05,0.19956320205061467,5.56281811713e-05,0.04011745270224024,4.099459778470003e-05
AMALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSOX2tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSCVT,0.4874293029260217,0.5721226993864202,-3.231208127192918e-11,2.1599999566745964e-11,2.908088144714766e-11,1.944000516118649e-11,-3.231208127192918e-11,2.1599999566745964e-11,0.002371584740238873,8.581083443459994e-05,0.0,0.0,0.0005712107966038472,7.536390978660212e-05
3OAS140,0.9636888151592644,3.2604734381855547,-2.492757210176019e-09,3.402684939368683e-10,1.7676881888830881e-09,2.4129449827103855e-10,-2.492757210176019e-09,3.402684939368683e-10,0.0022381943945870976,1.654437474799984e-05,0.9997630746087651,25.845636188623697,0.002151205733074885,5.804823624940003e-05
PFK,0.9999999999969059,32.32058739322047,0.9999999999881681,8.45176376938263,0.9999999999797388,4.93553346948038,0.9999999999881681,8.45176376938263,0.9999994808936238,0.0001926386434194,0.9999999999995612,227.91307156379543,0.9999995490834159,0.0002217704082176
GPDDA3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4abut_e,0.9999999999238655,1.313464788732129,0.0,0.0,0.0,0.0,0.0,0.0,0.9999993340504483,0.0001501614246127,0.9999999999912609,11.442751352429408,0.9999995233852621,0.0002098129671455
GLUPRT,0.731118671158767,1.9230582612294844,-1.461251680128621e-10,1.14827980457477e-10,9.857734149241684e-11,7.746397967522967e-11,-1.461251680128621e-10,1.14827980457477e-10,0.0006981777113850459,2.964923193029753e-05,0.9979471477669165,17.132325128881696,0.00024086843251399967,3.734541320610241e-05
ASNN,0.9999999999914214,11.65699999999865,0.0,0.0,0.7812490035822479,3.57140774842591e-10,0.0,0.0,0.9999992588684079,0.0001349287049138,0.9999996627967286,0.0002965569278931,0.9999994294976996,0.0001752840310684
FA140ACPHi,0.9999999999914214,11.656999999997693,0.0,0.0,0.7812490035822499,3.57140774842595e-10,0.0,0.0,0.9999987070302401,7.73412293140713e-05,0.9999999999990823,108.97365634949568,0.9999995019351694,0.0002007769752968
XYLI2,7.2170666665721095,54.12799999998886,1.753640951941249,3.371155798959076e-09,1.5325968765126465,1.908688318508215e-09,1.753640951941249,3.371155798959076e-09,1.0662695493824677,0.008852111700775699,0.0,0.0,1.119560657220233,0.0057992693962205
F1PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFL,0.9999999999969698,33.0009746360502,0.0,0.0,0.9425135827564018,1.6395413524598502e-09,0.0,0.0,0.9999998467237186,0.0006524165630036,0.9999999999992428,132.0509188556213,0.9999998055907192,0.0005143786356717
FEENTERtpp,0.9999999999865978,7.46149415256216,0.0,0.0,0.7646045914232017,3.24817121984666e-10,0.0,0.0,0.9999993817843373,0.0001617557500105,0.9999999999985661,69.74319062527161,0.9999995305487277,0.0002130145532962
HCO3E,0.9657761099743045,23.414936941995983,-1.5802487328764564e-09,1.4568969919359631e-09,1.5389391906629956e-09,1.4188120123215242e-09,-1.5802487328764564e-09,1.4568969919359631e-09,0.004515418872865053,0.00022594595418469823,0.9998102535614798,217.9753210077527,0.0011971651228852224,0.0002179755314273002
EX_glc__D_e,-0.05105039348726139,0.9714166666667037,-0.0,0.0,-1.6370016453601656e-12,3.2740032906986016e-11,-0.0,0.0,-0.0005991739823446236,0.007164741159609633,-0.0,0.0,-1.2829908022011665e-05,0.00025659486835039047
ACOXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_D,0.9999999999931098,14.513470320558298,0.0,0.0,0.8194700038035458,4.5392456714605603e-10,0.0,0.0,0.9999994744622784,0.0001902811983903,0.9999999999989885,98.85975873069604,0.9999995634138362,0.0002290497607476
ABUTD,0.9999999999871322,7.771333333331941,0.0,0.0,0.7043496266588651,2.38237354040529e-10,0.0,0.0,0.9999985263516664,6.78586948814407e-05,0.9999999999974711,39.54374230028236,0.9999989667734198,9.67840922660008e-05
PAPA180,0.9999999999957108,23.313999999995637,0.0,0.0,0.8642961113925987,6.36898559254299e-10,0.0,0.0,0.9999997937222521,0.0004847831643094,0.9999999033609943,0.0010347787584733,0.9999997750013706,0.0004444470516971
COLIPAPabctex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_man6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANPRT,0.8601307889836451,0.5518106508874511,-2.2164583495815098e-10,2.2098600727105122e-11,2.1468211640036574e-10,2.140430194197407e-11,-2.2164583495815098e-10,2.2098600727105122e-11,0.008365777652081035,4.544621150060022e-05,0.9991370944656695,5.179967248025501,0.0022048066528607725,4.345746252049955e-05
PG141abcpp,0.9999999999785537,4.662799999999259,0.0,0.0,0.6289980503044091,1.6954036247532e-10,0.0,0.0,0.999998561102476,6.94975524181625e-05,0.9999999999977058,43.5894625397986,0.9999987637080341,8.08869418571912e-05
EX_glcr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_LACD3,0.9999999999863509,7.326498413067671,0.0,0.0,0.5801161217871635,1.38161084978144e-10,0.0,0.0,0.9999995170407376,0.0002070567012716,0.9999999999982767,58.02798655107876,0.9999996014411168,0.0002509038546695
3OAS160,0.9999999999697629,3.3071917966486764,0.0,0.0,0.8106375299521611,4.28087746081559e-10,0.0,0.0,0.9999958753319225,2.42442750918235e-05,0.9999999999961313,25.84796410978125,0.9999989770132196,9.77528738505612e-05
PSP_Lpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL2A160,0.9999999999689028,3.215724137930036,0.0,0.0,0.5265981853810652,1.1123704411757501e-10,0.0,0.0,0.9999963085663086,2.70896457086006e-05,0.9999999999966735,30.061698303309267,0.9999980813699041,5.21204208932933e-05
MCTP1App,0.9785953887000088,1.0027526881718747,-1.5003036912249281e-09,3.6562398941786256e-11,1.4927780330858541e-09,3.637899877173556e-11,-1.5003036912249281e-09,3.6562398941786256e-11,0.010864023544618299,1.446198487050005e-05,0.9998846402602826,9.477878751347514,0.0034821563972121804,1.679765918309985e-05
EX_h2s_e,0.9999999999496011,1.9841702127654803,0.0,0.0,0.0,0.0,0.0,0.0,0.9999986219696865,7.25672441385863e-05,0.9999999999946831,18.80772212620621,0.9999988666265299,8.82320693914797e-05
ACOAD6f,1.18240882031181,3.36416559427594,1.7028259480376965e-09,8.304829879346443e-10,-8.17030792147741e-10,3.9847300459250334e-10,1.7028259480376965e-09,8.304829879346443e-10,-0.0011293003039833565,2.9729344532799032e-05,0.0,0.0,-0.0015249010234686638,0.00014649136801390267
DNTPPA,0.05263157422593751,5.86711136451e-05,0.0,0.0,5.7537678186510445e-09,6.751599930174268e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMMBLHXy,-1.0272244206463595e-05,1.0272138688546464e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9999732906714074,3.74391024919224e-06,0.0,0.0,0.9999780177601391,4.54902696034764e-06
EX_cu2_e,-0.052631583402402135,6.217910250290004e-05,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
U23GAAT,0.5658132713530104,0.08004806866951239,-3.4875420226471304e-11,2.380297348114624e-12,4.7304472333667396e-11,3.2285979445489943e-12,-3.4875420226471304e-11,2.380297348114624e-12,0.0011449198272364066,4.226900589199972e-06,0.9959910900678737,0.760853261205258,0.0006839036855460881,9.213696153600147e-06
FEOXAMtonex,0.9999999999865978,7.461494152561867,0.0,0.0,0.0,0.0,0.0,0.0,0.9999994680575419,0.0001879901581215,0.9999999999985661,69.74319062527158,0.9999995962615504,0.0002476850042547
FTHFD,0.9999999999957108,23.314000000000835,0.0,0.0,0.8771923543660469,7.14281549685149e-10,0.0,0.0,0.999999795730188,0.000489548498014,0.9999999999995413,217.9473126989918,0.9999997818993037,0.0004585037088654
LYSDC,0.9999999998713219,0.7771333333331676,0.0,0.0,0.0,0.0,0.0,0.0,0.9999987818648676,8.20925983668105e-05,0.9999999999864588,7.384873044828692,0.9999989732243643,9.73921603065128e-05
EX_udpglcur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALt2_3pp,0.9999999999967831,31.0853333333259,0.0,0.0,0.8646786821048372,6.38981865942754e-10,0.0,0.0,0.9999999350681097,0.0015400751939786,0.9999999999996559,290.5964169319909,0.999999936978385,0.0015867570790025
PGPP161,0.9999999999785537,4.662799999998867,0.0,0.0,0.5637211379388061,1.29211196544227e-10,0.0,0.0,0.9999985326576823,6.81503232436616e-05,0.9999999999977058,43.58946253979778,0.999998744147081,7.96270589465143e-05
URIK1,0.9999999999957108,23.31399999999944,0.0,0.0,0.877192354366044,7.142815496851301e-10,0.0,0.0,0.9999996234370823,0.0002655597713456,0.9999999999995413,217.94731269899316,0.9999997254521419,0.0003642351216757
NADPHXE,0.9999999999957108,23.313999999997435,1.1416807261397781,8.05812305770814e-10,0.9050468048118212,9.53150447458029e-10,1.1416807261397781,8.05812305770814e-10,0.9999997446766384,0.0003916601044693,0.9999999999995413,217.9473126989908,0.9999997442122547,0.0003909490435489
SUCBZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999804856222297,5.12432677791611e-06
ACANTHAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSP_L,0.999999999993697,15.865460960186484,-2.1175463959699265e-09,6.380320050070054e-09,1.1239392218225028e-09,3.386509961345041e-09,-2.1175463959699265e-09,6.380320050070054e-09,0.010913857794831358,0.001819927080529693,0.0,0.0,0.016864124423343115,0.010190404065967995
EX_udpacgal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAR80y,0.9999999999192914,1.2390259977710911,0.0,0.0,0.7600690278271928,3.16786541122237e-10,0.0,0.0,0.9999829802526309,5.87542786957474e-06,0.999988681014544,8.83461406416476e-06,0.999996696562335,3.02713959811129e-05
SUCFUMtpp,20000000000000.0,2000.0,20000000000000.0,2000.0,-1.0479341624742031,1023.4061052119893,20000000000000.0,2000.0,-1.000030650486858,1000.0153250085194,0.0,0.0,-2.6628193789022965,0.006960460054870001
CYANSTpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS15,0.9999999999201735,1.2527168927743049,0.0,0.0,0.6932726315608739,2.26022423459895e-10,0.0,0.0,0.9999829991602771,5.88196239397403e-06,0.999999999989851,9.853243628678465,0.9999967245975172,3.05304990711209e-05
PSSA161,0.9503890110351918,2.2745365853654262,-6.289576334238006e-10,8.297519615840798e-11,4.656685107945186e-10,6.143328901142553e-11,-6.289576334238006e-10,8.297519615840798e-11,0.0029738785644321266,2.1260881212499614e-05,0.9997209668651256,21.208497390309088,0.0014304977015329456,3.727913460250046e-05
CO2tpp,-1.483027979210363,32.972619062890075,1.9415669391686912e-10,9.320800131717988e-09,-1.4116606296791788e-10,6.776900818294962e-09,1.9415669391686912e-10,9.320800131717988e-09,-0.06407851236095756,0.06611505256910294,0.0,0.0,-0.15589560399261398,0.30537082954970596
DALAt2pp,0.9999999999743369,3.8966331660337983,-8.914374721566375e-09,2.1724329973826784e-10,6.08919192905126e-09,1.4839359949170294e-10,-8.914374721566375e-09,2.1724329973826784e-10,0.999999860532114,0.0007170108398143,0.9999999999972776,36.73364595562542,0.9999999595438036,0.0024718091409518
MAN6Ptex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1f,0.9999999999999,1000.0,0.9999999999999,999.687894230988,0.9999999999999,999.687894232002,0.9999999999999,999.687894230988,0.9999998885712384,0.000897434266732,0.9999999999999,1000.0,0.9999999512114373,0.0020496606087518
LPLIPAL1E161pp,0.9999999999463841,1.8651199999998167,0.0,0.0,0.0,0.0,0.0,0.0,0.999994335248004,1.7652923481089e-05,0.9999999999943285,17.631887620698844,0.9999966582500395,2.99243411408648e-05
EX_hxa_e,0.9999999998734665,0.79030508474563,0.0,0.0,0.0,0.0,0.0,0.0,0.9999986459204656,7.38508056915139e-05,0.9999999999861257,7.20755728636929,0.9999994395551096,0.0001784295756323
EX_fecrm_un_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DATPHs,0.999999999979554,4.890936399256537,0.0,0.0,0.6379904923725881,1.76235838819245e-10,0.0,0.0,0.9999982285121849,5.64496249963671e-05,0.9999999999973217,37.33714124863365,0.9999990290307682,0.0001029897751928
GLUtex,-1.000000000077207,1.2952222222223508,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000005805503767,0.0001722504403996,0.0,0.0,-1.0000004044288981,0.0002472623516647
TDSR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dtmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOATA,-1.1135670021313973,24.566716892773318,-1.3040205265533045,6.750724423909561e-10,-4.918886476807321,1.447460817871615e-09,-1.3040205265533045,6.750724423909561e-10,-1.520287294373239,3.366106170687998e-05,0.0,0.0,-1.37473342712353,0.0002115699178375154
PGSA180,0.9999999999785537,4.662799999999161,0.0,0.0,0.5386440840247662,1.16752395574284e-10,0.0,0.0,0.9999985593329824,6.941219220649e-05,0.9999999999977058,43.58946253979871,0.9999987624919884,8.08074576491781e-05
EX_g6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSALx,0.99999999999096,11.062022979171976,0.0,0.0,0.8720112287268759,6.81318540722631e-10,0.0,0.0,0.9999993090765807,0.000144733740569,0.9999999999979898,49.74857902293594,0.999999610376364,0.0002566578404391
FALGTHLs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAMK,0.9999999999506735,2.027304347825674,0.0,0.0,0.0,0.0,0.0,0.0,0.9999966703036601,3.00326686949738e-05,0.99999999999478,19.156560018613284,0.9999971111688215,3.46159761301248e-05
ADSK,0.8354949482952021,1.9841702127640348,-1.6559542250483736e-10,7.18820003520193e-11,1.8308983109051462e-10,7.947600910718222e-11,-1.6559542250483736e-10,7.18820003520193e-11,0.003101051584419815,7.28913239053993e-05,0.9989709654350569,18.807773873059094,0.0010418442891632098,8.930122253680145e-05
NTD1,0.9999999999957108,23.31399999999444,0.0,0.0,0.868083030096822,6.58052584693206e-10,0.0,0.0,0.9999995262197539,0.000211068218725,0.9999999999995413,217.947312698993,0.9999996481045265,0.0002841751949811
HXPRT,0.9999999999914214,11.656999999997709,0.0,0.0,0.8216250192434538,4.60616738826642e-10,0.0,0.0,0.9999991843283751,0.000122598255699,0.9999999999990823,108.9736563494958,0.9999994448475791,0.0001801306104689
EX_dgsn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSERtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CUMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNTR4c2,0.9999999999849257,6.633842246318499,0.9999999956422284,0.022947508869874,0.9999999956422285,0.0229475093589742,0.9999999956422284,0.022947508869874,0.9999999236287107,0.0013093924864743,0.9999999999978888,47.368383851787165,0.09364554547588713,0.0007947602481641002
PLIPA2G141pp,0.9999999999485287,1.9428333333329544,0.0,0.0,0.0,0.0,0.0,0.0,0.9999942263895842,1.73200849103259e-05,0.9999999999944942,18.162276058249255,0.9999965500730963,2.89860213850711e-05
PGPP141pp,0.9999999999774813,4.44076190476122,0.0,0.0,0.6421232346330149,1.79425795908977e-10,0.0,0.0,0.9999984401527638,6.41087419897034e-05,0.9999999999975911,41.51377384742734,0.9999987631829962,8.08526047132697e-05
ACACCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAMT,-0.9645179469523333,4.054608695651248,1.2765907530207816e-09,2.1157120499992743e-10,-9.672178883524483e-10,1.6029839955411518e-10,1.2765907530207816e-09,2.1157120499992743e-10,-0.00666312840680801,6.006536955280046e-05,9.695488494300691e-12,7.209987815115504e-14,-0.0021132605409373913,6.923197418020124e-05
COLIPAKpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG141tipp,0.9999999999785537,4.662799999999322,0.0,0.0,0.6324734722396347,1.72089202946466e-10,0.0,0.0,0.9999978429090494,4.63586314056366e-05,0.9999999999977058,43.58946253979804,0.9999986805921565,7.57914761075749e-05
DSBAO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA140abcpp,0.9999999999903492,10.361777777778416,0.0,0.0,0.7991171484035217,3.97802571027188e-10,0.0,0.0,0.9999994145382364,0.0001708052475423,0.9999999999989676,96.86547231066312,0.9999995137373181,0.0002056500634216
UMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCTDPS,0.05263156478347478,1.955703788179998e-05,-1.2690057743556188e-08,4.9636000062740215e-12,9.608814560053904e-09,3.758400003977397e-12,-1.2690057743556188e-08,4.9636000062740215e-12,0.15121187366259145,3.764951556586e-06,0.0,0.0,0.06227966416395801,5.124324476371601e-06
FE3tex,-1.0198374771205592,1009.8213234209007,-0.9999999999962922,999.9859145448291,-1.000000000035642,71.47338210065352,-0.9999999999962922,999.9859145448291,-1.1695898517089434,0.0079060640086936,0.0,0.0,-1.1135013563628142,0.0106457487258921
SLNTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_din_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEOXAMR1,0.9999999999731957,3.730747076280127,0.0,0.0,0.5540151798958026,1.24222878206116e-10,0.0,0.0,0.9999989093312245,9.16867642799586e-05,0.9999999999971323,34.87159531263578,0.9999991750267088,0.0001212159454855
GDPTPDP,0.9999999999914214,11.656999999999954,0.0,0.0,0.821624923452864,4.6061643776547903e-10,0.0,0.0,0.9999992502463172,0.0001333770374618,0.9999999999990823,108.97365634949644,0.9999994211473195,0.0001727554272541
LPLIPAL2E141,0.999999999956035,2.2745365853653965,0.0,0.0,0.0,0.0,0.0,0.0,0.9999950101572894,2.00406118620517e-05,0.999999999995285,21.208497390309024,0.999997118005568,3.46980933379438e-05
RMNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCTP2App,0.9999999998488033,0.6613900709218489,0.0,0.0,0.0,0.0,0.0,0.0,0.9999894035098125,9.43698701938952e-06,0.9999999999840062,6.252442418687641,0.9999909158342339,1.10080654800301e-05
PLIPA2G181pp,0.9999999999485287,1.9428333333330592,0.0,0.0,0.0,0.0,0.0,0.0,0.9999944858514707,1.81350661943755e-05,0.9999999999944942,18.16227605824943,0.9999967395641727,3.06706462737538e-05
ABUTtex,-1.0000000000761344,1.3134647887321549,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000006659507796,0.000150161347728,0.0,0.0,-1.0000004766153443,0.0002098129002497
CLPNH141pp,0.9999999999785537,4.662799999998983,0.0,0.0,0.6021751507712247,1.51366902278378e-10,0.0,0.0,0.9999985611024778,6.94975525055458e-05,0.9999999999977058,43.5894625397986,0.9999987637080334,8.08869418095059e-05
MANtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNtex,-1.0000000000621945,1.6078620689651824,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000009240937398,0.0001082142298919,0.0,0.0,-1.0000007909324393,0.0001264331492046
CMtpp,0.9999999999989276,93.25599999997884,0.0,0.0,0.966183384380894,2.8571261987406304e-09,0.0,0.0,0.9999998281278242,0.000581827642426,0.9999999999998852,871.78925079597,0.999999895274775,0.0009548796815483
PYK3,0.9999999999971877,35.55800228536906,0.9999999999560597,2.27581388675453,0.9999999999560597,2.27581389273411,0.9999999999560597,2.27581388675453,0.9999999982246098,0.0563256491074188,0.999999999999575,235.25297620109436,0.9999999998876877,0.890375123005795
FEENTERabcpp,0.9999999999865978,7.461494152560286,0.0,0.0,0.7130112846554668,2.4844575641223e-10,0.0,0.0,0.9999993817840802,0.0001617556827519,0.9999999999985661,69.74319062527175,0.999999530548509,0.0002130144540337
I2FE2SR,0.9999429905264192,1.753994428853977e-06,0.9999429905264194,1.7539944288607e-06,0.9999429905264191,1.75399442885174e-06,0.9999429905264194,1.7539944288607e-06,0.9989459138684051,9.47689077700838e-08,0.9987310037253263,7.87024377973088e-08,0.9997110543064917,3.45985794828152e-07
GPDDA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHAD2,0.6136864568034844,0.7285625000000259,-7.407376553213479e-11,3.774697221459178e-11,5.657921988244574e-11,2.8831992349154234e-11,-7.407376553213479e-11,3.774697221459178e-11,0.003295865464947849,9.104552030080038e-05,0.9967082154399416,6.923318479526991,0.0010488708610041143,0.00010554205260569771
RPI,-0.9174433322161212,12.339352692749422,3.7743038081403107e-10,1.0798000271705632e-09,-3.952707081011713e-10,1.1308398661924457e-09,3.7743038081403107e-10,1.0798000271705632e-09,-0.005271776387164395,0.0013902556413540046,0.0,0.0,-0.03371732956242902,0.008883550403084
GSNt3pp,0.9999999999978554,46.62799999998917,0.0,0.0,0.9210668116399933,1.1668942187399e-09,0.0,0.0,0.9999997590028431,0.0004149425543983,0.9999999999997706,435.894625397985,0.9999998612029304,0.0007204762062938
SELGTHR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADOCBLtonex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMPK,0.9767491746881033,23.33465275820283,0.03584815533328719,0.022947507984667992,0.03584815812579617,0.022947509838559033,0.03584815533328719,0.022947507984667992,0.04771570207521546,0.0016708848269218028,0.9998729527174132,217.94834236298604,0.00836973651054522,0.0010924822894367026
AGM3PApp,0.9999999999463841,1.8651199999996373,0.0,0.0,0.0,0.0,0.0,0.0,0.9999954025359643,2.17510217539795e-05,0.9999999999943285,17.631887620699153,0.9999961695054175,2.61061893693037e-05
